"2015-04-23 14:37:00",0,0,0,90,184,28,13,19,81,1.63,650.87,2.37,646.56,0,0,0,1,5,10,15,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6570,134,37,0,20,31,5,0
"2015-04-23 14:37:00",0,0,0,99,189,31,13,58,42,1.98,2.00,1.13,652.15,0,0,0,0,0,1,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7250,209,38,0,18,38,5,0
"2015-04-23 14:37:00",1,3,1,71,197,25,9,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,10,29,5,0
"2015-04-23 14:37:00",1,3,1,67,156,16,7,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,8,5,0
"2015-04-23 14:37:00",1,3,1,68,157,20,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,22,5,0
"2015-04-23 14:37:00",1,3,1,75,154,16,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,21,5,0
"2015-04-23 14:37:00",1,3,1,79,155,13,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,17,5,0
"2015-04-23 14:37:01",1,3,1,70,159,16,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,17,5,0
"2015-04-23 14:37:01",1,3,1,76,155,18,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,9,5,0
"2015-04-23 14:37:01",1,3,1,75,156,9,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,1,17,5,0
"2015-04-23 14:37:01",1,3,1,73,155,13,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,32,0,2,11,5,0
"2015-04-23 14:37:01",1,3,0,68,153,16,0,68,32,2.35,16.43,1.16,649.58,0,0,0,0,0,2,0,2,1,5,1,1,1,0,1,0,0,0,0,0,1,0,0,2,7422,189,3,0,0,1,5,0
"2015-04-23 14:37:01",1,0,1,73,174,31,7,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,8,13,5,0
"2015-04-23 14:37:02",1,0,1,78,157,25,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,8,5,0
"2015-04-23 14:37:02",1,0,1,81,164,20,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,5,0
"2015-04-23 14:37:02",1,0,1,79,154,22,2,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,5,0
"2015-04-23 14:37:02",1,3,1,87,161,31,7,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,10,5,0
"2015-04-23 14:37:02",1,3,1,81,165,23,1,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,5,5,0
"2015-04-23 14:37:02",1,3,1,77,163,24,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,11,5,0
"2015-04-23 14:37:02",1,3,1,90,154,36,10,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,5,0
"2015-04-23 14:37:03",1,3,1,88,156,29,8,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,7,5,0
"2015-04-23 14:37:03",1,3,1,84,154,33,9,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,5,5,0
"2015-04-23 14:37:03",1,3,1,87,156,22,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5,5,0
"2015-04-23 14:37:03",1,3,1,86,151,26,5,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,5,0
"2015-04-23 14:37:03",1,3,1,87,155,16,1,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,12,5,0
"2015-04-23 14:37:03",1,3,1,78,154,23,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,13,5,0
"2015-04-23 14:37:03",1,3,1,87,155,22,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,3,5,0
"2015-04-23 14:37:04",1,3,1,81,162,24,4,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,4,5,0
"2015-04-23 14:37:04",1,3,1,81,156,18,3,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,5,5,0
